price,year,manufacturer,odometer,condition,fuel,transmission,drive,type,state,paint_color
900,2007.0,ford,255000.0,good,gas,automatic,fwd,sedan,wi,custom
22526,2016.0,honda,40572.0,unknown,gas,automatic,fwd,SUV,tx,grey
29998,2014.0,mercedes-benz,57406.0,unknown,gas,automatic,rwd,sedan,nc,grey
15999,2014.0,honda,99068.0,unknown,gas,automatic,unknown,SUV,nc,unknown
4900,2009.0,bmw,159000.0,good,gas,automatic,rwd,other,ca,custom
8995,1997.0,chevrolet,172000.0,excellent,gas,automatic,4wd,SUV,ne,red
24500,2001.0,ford,92000.0,excellent,diesel,automatic,4wd,unknown,mi,unknown
11995,2008.0,ford,211992.0,unknown,gas,automatic,unknown,unknown,mi,unknown
7995,2012.0,kia,151740.0,unknown,gas,automatic,fwd,sedan,or,black
36995,2017.0,ram,36442.0,unknown,gas,automatic,4wd,unknown,id,unknown
18990,2016.0,buick,99816.0,good,other,other,fwd,other,mi,silver
14795,2016.0,subaru,60055.0,unknown,gas,automatic,unknown,wagon,ca,green
13590,2014.0,bmw,94635.0,unknown,gas,automatic,4wd,SUV,fl,brown
4444,2005.0,toyota,191256.0,unknown,gas,automatic,4wd,SUV,wi,silver
4600,2002.0,lexus,152319.0,unknown,gas,automatic,fwd,sedan,nj,white
3200,1999.0,ford,190000.0,good,gas,automatic,4wd,SUV,nd,black
1500,2001.0,ford,170000.0,unknown,gas,automatic,unknown,unknown,nj,unknown
4500,2007.0,volvo,141700.0,good,gas,automatic,4wd,unknown,co,unknown
15999,2017.0,ford,84797.0,unknown,gas,automatic,unknown,unknown,mn,white
9995,2010.0,gmc,213339.0,unknown,gas,automatic,unknown,unknown,mn,unknown
18900,2012.0,jeep,84000.0,excellent,gas,manual,4wd,wagon,va,white
10950,2010.0,ram,120427.0,unknown,gas,automatic,4wd,truck,ut,black
35995,2015.0,ford,83756.0,unknown,other,automatic,4wd,pickup,nh,silver
11495,2017.0,kia,55897.0,good,other,manual,fwd,hatchback,nc,black
13517,2016.0,honda,64562.0,excellent,gas,automatic,unknown,sedan,ca,unknown
9995,2006.0,ram,149971.0,excellent,gas,automatic,4wd,pickup,ma,white
10995,2014.0,subaru,83773.0,unknown,gas,automatic,unknown,SUV,ia,grey
19590,2013.0,bmw,83600.0,good,gas,other,rwd,coupe,fl,black
13995,2014.0,gmc,148091.0,excellent,gas,automatic,rwd,van,ny,white
4200,2000.0,mercedes-benz,130000.0,excellent,gas,automatic,unknown,unknown,ca,unknown
32995,2010.0,gmc,139797.0,unknown,diesel,automatic,4wd,truck,id,white
37995,2012.0,gmc,129847.0,unknown,diesel,automatic,4wd,pickup,ca,white
23590,2020.0,acura,2630.0,good,other,other,unknown,sedan,ca,black
25990,2003.0,ram,197973.0,unknown,diesel,automatic,4wd,pickup,or,unknown
23590,2015.0,rover,77952.0,good,gas,other,4wd,SUV,ct,unknown
42590,2018.0,audi,17467.0,good,gas,automatic,unknown,coupe,il,blue
8995,2010.0,ford,136562.0,unknown,gas,automatic,fwd,pickup,dc,white
9995,2013.0,ford,41000.0,excellent,gas,automatic,fwd,sedan,az,silver
10900,2011.0,chrysler,125979.0,excellent,gas,automatic,rwd,sedan,fl,blue
42590,2020.0,chevrolet,4135.0,good,gas,other,4wd,pickup,ar,blue
7600,2011.0,hyundai,165000.0,excellent,gas,automatic,fwd,sedan,pa,white
25990,2019.0,ram,12302.0,good,gas,other,unknown,pickup,ny,white
16995,2013.0,ram,107741.0,unknown,gas,automatic,unknown,unknown,fl,red
31388,2014.0,ford,1.0,unknown,gas,automatic,unknown,unknown,sc,unknown
1300,1992.0,ford,188000.0,salvage,gas,automatic,4wd,SUV,wa,black
17900,2017.0,honda,26831.0,excellent,gas,automatic,fwd,sedan,nc,red
4495,2009.0,kia,117400.0,excellent,gas,automatic,fwd,sedan,oh,silver
16999,2016.0,buick,33500.0,unknown,gas,automatic,fwd,SUV,ca,white
10500,2014.0,ford,90000.0,good,gas,automatic,fwd,SUV,tx,white
12999,2003.0,jeep,96000.0,excellent,gas,manual,4wd,offroad,nc,brown
10000,2013.0,buick,108431.0,unknown,gas,automatic,fwd,sedan,mn,unknown
20000,2013.0,honda,56333.0,excellent,gas,automatic,4wd,SUV,mn,grey
21831,2016.0,audi,38561.0,unknown,hybrid,automatic,fwd,hatchback,ks,unknown
31491,2019.0,volkswagen,14268.0,unknown,gas,automatic,fwd,SUV,hi,black
31590,2019.0,cadillac,12102.0,good,other,other,fwd,hatchback,pa,black
20950,2014.0,mercedes-benz,59828.0,unknown,gas,automatic,unknown,unknown,wi,unknown
4950,2004.0,toyota,179485.0,unknown,hybrid,automatic,fwd,sedan,co,black
4995,2011.0,mercury,232036.0,good,gas,automatic,fwd,SUV,or,blue
9900,2013.0,ram,119682.0,good,gas,automatic,fwd,unknown,ar,white
42999,2019.0,lexus,18867.0,unknown,gas,automatic,4wd,SUV,wa,grey
12980,2013.0,honda,115000.0,unknown,gas,automatic,unknown,SUV,oh,unknown
20590,2015.0,bmw,65290.0,good,gas,automatic,unknown,coupe,tx,black
18590,2017.0,mitsubishi,18994.0,good,other,other,4wd,hatchback,fl,blue
11500,2010.0,ford,126000.0,good,gas,automatic,4wd,pickup,wi,red
23900,2011.0,ford,174000.0,unknown,gas,automatic,unknown,unknown,al,unknown
10850,2008.0,chevrolet,196752.0,good,gas,automatic,4wd,SUV,nc,white
21990,2017.0,ford,168560.0,unknown,gas,automatic,rwd,van,tn,custom
14900,2006.0,lincoln,100300.0,good,gas,automatic,4wd,pickup,ca,black
28990,2017.0,infiniti,15868.0,good,other,other,unknown,coupe,wi,blue
13995,2015.0,nissan,85137.0,unknown,gas,automatic,fwd,sedan,mo,custom
19814,2017.0,hyundai,95955.0,excellent,gas,automatic,4wd,unknown,wa,unknown
74998,2020.0,ram,562.0,unknown,diesel,automatic,4wd,pickup,id,white
29990,2018.0,audi,43511.0,good,gas,automatic,unknown,sedan,mi,white
10500,2014.0,lexus,132866.0,good,gas,automatic,fwd,hatchback,nj,white
5500,2004.0,chevrolet,178000.0,good,gas,automatic,fwd,SUV,ca,blue
25590,2018.0,jaguar,30896.0,good,other,other,unknown,sedan,nc,unknown
24995,2016.0,ford,150000.0,unknown,gas,automatic,unknown,unknown,nc,unknown
13950,2017.0,volkswagen,56000.0,excellent,gas,automatic,unknown,SUV,ca,silver
23998,2014.0,ford,98528.0,unknown,other,automatic,fwd,pickup,fl,silver
15990,2016.0,chevrolet,71649.0,good,gas,automatic,fwd,sedan,oh,custom
32988,2018.0,ram,28328.0,good,gas,automatic,rwd,pickup,ca,black
13000,2011.0,bmw,93236.0,excellent,gas,automatic,4wd,SUV,ct,blue
34590,2019.0,chevrolet,7711.0,good,gas,other,unknown,pickup,ct,unknown
71999,2020.0,chevrolet,10991.0,unknown,diesel,automatic,4wd,truck,id,white
67050,2021.0,chevrolet,1.0,new,gas,automatic,4wd,unknown,mt,unknown
20590,2013.0,toyota,1000.0,like new,gas,automatic,unknown,pickup,tx,grey
28999,2020.0,ford,15076.0,unknown,gas,automatic,4wd,SUV,wa,white
17495,2012.0,acura,79913.0,unknown,gas,automatic,fwd,wagon,wa,black
25924,2013.0,ford,113799.0,unknown,gas,automatic,4wd,pickup,tx,black
2000,2007.0,dodge,175017.0,unknown,gas,automatic,unknown,unknown,tn,unknown
9500,2017.0,chevrolet,28696.0,unknown,gas,automatic,unknown,unknown,nj,unknown
16590,2013.0,acura,85699.0,good,gas,other,fwd,sedan,tx,unknown
31390,2014.0,gmc,144186.0,excellent,gas,automatic,4wd,truck,nc,white
568,2017.0,ram,46576.0,excellent,gas,automatic,4wd,truck,mt,unknown
34590,2020.0,cadillac,9624.0,good,gas,other,unknown,hatchback,al,white
19850,2013.0,chevrolet,157554.0,excellent,gas,automatic,4wd,unknown,ne,green
25995,2016.0,toyota,78600.0,like new,gas,automatic,4wd,mini-van,ny,unknown
9900,2015.0,honda,83091.0,good,gas,automatic,fwd,sedan,ks,black
7999,2011.0,subaru,163118.0,excellent,gas,automatic,4wd,pickup,ct,blue
19995,2014.0,infiniti,124268.0,excellent,gas,automatic,4wd,SUV,va,silver
6000,2011.0,hyundai,90553.0,excellent,gas,automatic,unknown,hatchback,nc,silver
27995,2012.0,ford,26896.0,unknown,gas,automatic,unknown,unknown,tn,white
41995,2015.0,ford,158874.0,unknown,diesel,automatic,unknown,other,ia,white
28990,2018.0,lincoln,27343.0,good,gas,other,unknown,SUV,md,unknown
12999,2014.0,kia,97935.0,unknown,gas,automatic,fwd,sedan,ak,red
12500,1998.0,chevrolet,110000.0,unknown,gas,automatic,unknown,pickup,tx,unknown
16162,2016.0,hyundai,106101.0,unknown,gas,automatic,fwd,unknown,fl,black
4995,2004.0,nissan,112.0,like new,gas,automatic,4wd,unknown,ma,unknown
3750,2006.0,pontiac,181250.0,good,gas,automatic,fwd,sedan,ia,white
8250,2015.0,ford,75069.0,excellent,gas,automatic,fwd,sedan,va,white
7800,1990.0,chevrolet,177000.0,unknown,gas,manual,4wd,pickup,mn,red
24995,2012.0,ram,65568.0,excellent,gas,automatic,4wd,truck,mi,unknown
48999,2019.0,chevrolet,18427.0,unknown,gas,automatic,4wd,pickup,ca,black
34000,2018.0,dodge,23700.0,excellent,gas,automatic,rwd,sedan,ga,grey
27000,2016.0,volvo,62719.0,excellent,gas,automatic,4wd,SUV,wi,black
15500,2011.0,ford,175424.0,unknown,other,automatic,4wd,pickup,ne,custom
32990,2018.0,ford,11360.0,good,other,other,unknown,pickup,mi,white
17990,2015.0,volkswagen,51482.0,good,diesel,other,fwd,sedan,or,white
4495,2001.0,toyota,249000.0,good,gas,automatic,unknown,unknown,mo,silver
25990,2020.0,chevrolet,21938.0,good,gas,other,rwd,coupe,oh,green
17894,2000.0,ford,250095.0,unknown,diesel,manual,unknown,unknown,va,unknown
59999,2020.0,ram,62067.0,unknown,diesel,automatic,4wd,truck,wa,custom
42998,2019.0,gmc,14366.0,unknown,gas,automatic,4wd,truck,mt,unknown
10988,2010.0,ford,71028.0,unknown,gas,automatic,unknown,unknown,id,black
4995,2002.0,ford,173742.0,good,gas,automatic,4wd,SUV,or,unknown
22981,2012.0,rover,84840.0,excellent,gas,automatic,4wd,SUV,fl,unknown
24990,2015.0,acura,61261.0,good,other,other,unknown,SUV,sc,unknown
30995,2016.0,ford,99000.0,unknown,gas,automatic,unknown,unknown,co,unknown
8995,2007.0,chevrolet,210595.0,unknown,gas,automatic,unknown,unknown,mi,unknown
40998,2020.0,chevrolet,24961.0,excellent,gas,automatic,4wd,pickup,oh,unknown
30000,2012.0,ram,51800.0,excellent,gas,automatic,unknown,unknown,ca,white
3300,2009.0,toyota,120790.0,unknown,gas,manual,fwd,coupe,md,black
52590,2015.0,chevrolet,9740.0,good,gas,other,rwd,convertible,ga,unknown
27990,2015.0,mercedes-benz,42401.0,excellent,gas,automatic,fwd,SUV,fl,blue
13995,2010.0,ford,91413.0,unknown,gas,automatic,unknown,unknown,mi,unknown
28590,2018.0,gmc,20736.0,good,gas,other,fwd,other,dc,white
15990,2017.0,ford,48195.0,good,hybrid,other,fwd,wagon,in,blue
3000,2011.0,ford,188406.0,fair,gas,automatic,4wd,SUV,ny,black
35590,2011.0,porsche,8399.0,good,gas,other,rwd,other,oh,black
5700,2012.0,ford,176000.0,like new,gas,automatic,fwd,sedan,tn,grey
5900,2006.0,lexus,197000.0,excellent,gas,automatic,fwd,sedan,ca,green
12995,2009.0,ram,129981.0,unknown,gas,automatic,4wd,pickup,pa,silver
28590,2017.0,buick,40227.0,good,other,other,unknown,SUV,pa,unknown
31995,2019.0,ford,22053.0,unknown,other,automatic,unknown,van,va,white
36990,2018.0,audi,46298.0,good,gas,other,unknown,coupe,fl,white
29999,2005.0,jeep,21401.0,unknown,gas,automatic,4wd,SUV,co,unknown
4500,2002.0,gmc,300000.0,good,gas,automatic,4wd,pickup,wi,unknown
33990,2020.0,infiniti,19042.0,good,other,other,unknown,hatchback,ky,brown
12990,2013.0,honda,87000.0,excellent,gas,automatic,4wd,SUV,ma,unknown
38990,2020.0,acura,14028.0,good,gas,other,fwd,SUV,ca,white
20590,2018.0,toyota,33835.0,good,gas,other,fwd,sedan,in,blue
45900,2018.0,ford,21494.0,unknown,other,automatic,4wd,pickup,ut,grey
21500,2007.0,chevrolet,68000.0,unknown,diesel,automatic,rwd,unknown,id,unknown
52590,2015.0,chevrolet,9740.0,good,gas,other,rwd,convertible,oh,unknown
3000,2004.0,ram,94000.0,fair,gas,automatic,4wd,truck,md,blue
29777,2018.0,volvo,34040.0,excellent,gas,automatic,4wd,sedan,ca,unknown
32990,2019.0,toyota,20885.0,good,other,other,fwd,sedan,az,blue
12800,2003.0,gmc,171135.0,good,gas,automatic,4wd,unknown,co,unknown
23991,2012.0,ram,105621.0,excellent,gas,automatic,4wd,pickup,id,red
1000,2000.0,chevrolet,300000.0,unknown,diesel,automatic,unknown,unknown,nc,unknown
33500,2015.0,ford,45265.0,unknown,gas,automatic,unknown,unknown,ky,unknown
29990,2016.0,chevrolet,17302.0,good,gas,other,4wd,pickup,oh,red
3500,2006.0,pontiac,160000.0,good,gas,automatic,unknown,SUV,az,silver
14600,2012.0,buick,25747.0,excellent,gas,automatic,fwd,sedan,ks,silver
8900,2014.0,chrysler,165000.0,unknown,gas,automatic,rwd,other,ca,custom
19850,2007.0,toyota,101500.0,excellent,gas,automatic,rwd,SUV,nc,blue
35000,2016.0,ram,81800.0,good,gas,automatic,4wd,truck,id,unknown
19995,2011.0,toyota,108000.0,excellent,gas,automatic,4wd,pickup,nh,black
9950,2012.0,nissan,82708.0,good,gas,automatic,fwd,sedan,nm,white
9900,2019.0,nissan,25054.0,like new,gas,automatic,fwd,sedan,mn,blue
15995,2011.0,ford,60806.0,unknown,gas,automatic,4wd,pickup,ga,silver
10999,2013.0,ford,160000.0,unknown,gas,automatic,unknown,unknown,tn,unknown
11588,2010.0,acura,11357.0,unknown,gas,automatic,fwd,sedan,tn,black
43990,2020.0,jaguar,8157.0,good,gas,other,unknown,other,ct,unknown
500,2013.0,ford,97000.0,unknown,gas,automatic,unknown,unknown,ri,unknown
7899,2011.0,mitsubishi,120000.0,excellent,gas,automatic,unknown,SUV,ca,unknown
11995,2011.0,ford,112000.0,excellent,gas,automatic,rwd,bus,pa,red
14500,2011.0,toyota,117107.0,unknown,gas,automatic,fwd,SUV,va,grey
35990,2018.0,jaguar,8490.0,good,gas,other,unknown,other,md,black
3900,2008.0,volkswagen,145206.0,excellent,gas,automatic,fwd,unknown,sc,unknown
19888,2005.0,ram,291191.0,unknown,diesel,manual,4wd,pickup,az,purple
11500,2016.0,subaru,61000.0,excellent,gas,automatic,4wd,sedan,nc,blue
13998,2010.0,chevrolet,149486.0,unknown,hybrid,automatic,rwd,truck,nc,white
5988,2008.0,saturn,179106.0,unknown,gas,automatic,4wd,unknown,wi,blue
7374,2012.0,chrysler,119312.0,unknown,gas,automatic,fwd,sedan,mi,black
38590,2019.0,acura,28005.0,good,hybrid,other,unknown,sedan,ca,white
18981,2018.0,dodge,25472.0,unknown,gas,automatic,fwd,SUV,co,red
18998,2014.0,infiniti,139814.0,unknown,gas,automatic,fwd,sedan,fl,blue
6995,2009.0,toyota,132973.0,good,gas,automatic,fwd,sedan,il,grey
14995,2015.0,jeep,64671.0,good,gas,automatic,4wd,SUV,pa,grey
38590,2020.0,bmw,5580.0,good,gas,other,unknown,sedan,mi,black
28590,2017.0,bmw,74108.0,good,other,automatic,unknown,SUV,ny,black
3695,2007.0,nissan,209826.0,good,gas,automatic,fwd,sedan,ca,grey
3800,2005.0,honda,201669.0,unknown,gas,automatic,unknown,unknown,il,unknown
22590,2017.0,infiniti,20961.0,good,other,other,rwd,hatchback,md,unknown
2988,2006.0,jeep,191442.0,unknown,gas,automatic,4wd,SUV,ma,red
25990,2013.0,mercedes-benz,42045.0,good,gas,automatic,rwd,coupe,tx,white
22000,2016.0,mazda,56000.0,excellent,gas,automatic,fwd,SUV,nc,grey
5995,2007.0,volvo,109454.0,excellent,gas,automatic,unknown,unknown,ga,unknown
24590,2018.0,audi,34770.0,good,gas,other,fwd,sedan,co,black
7995,2005.0,chevrolet,432777.0,good,diesel,automatic,4wd,truck,il,unknown
7000,2008.0,honda,70000.0,excellent,gas,automatic,fwd,sedan,wv,red
16990,2020.0,kia,8511.0,good,other,other,unknown,sedan,ca,black
8399,2012.0,honda,109272.0,excellent,gas,automatic,fwd,sedan,ny,black
8995,2012.0,ford,117856.0,unknown,gas,automatic,unknown,unknown,ct,unknown
10988,2003.0,nissan,56133.0,unknown,gas,manual,rwd,pickup,or,red
12990,2011.0,acura,85757.0,good,other,other,unknown,sedan,ma,black
59999,2020.0,ford,7155.0,unknown,diesel,automatic,4wd,other,sd,white
15720,2013.0,ford,62049.0,excellent,gas,manual,4wd,hatchback,wi,black
2488,2003.0,gmc,218499.0,unknown,gas,automatic,4wd,SUV,ct,black
21980,2017.0,kia,63505.0,unknown,gas,automatic,fwd,sedan,id,grey
8900,2012.0,chevrolet,80753.0,excellent,gas,automatic,fwd,sedan,ca,grey
5990,2004.0,toyota,195534.0,unknown,gas,automatic,4wd,SUV,in,grey
19991,2009.0,mercedes-benz,111773.0,unknown,gas,automatic,rwd,sedan,tx,black
89999,2020.0,ford,12846.0,unknown,diesel,automatic,4wd,truck,wa,white
33777,2017.0,chevrolet,102000.0,excellent,gas,automatic,4wd,unknown,il,unknown
17735,2015.0,audi,75407.0,unknown,gas,automatic,4wd,unknown,nc,unknown
25990,2019.0,kia,17805.0,good,gas,other,fwd,other,ca,brown
25995,2013.0,gmc,126690.0,unknown,gas,automatic,unknown,unknown,tn,red
18999,2006.0,toyota,122455.0,unknown,gas,automatic,4wd,pickup,wa,unknown
12983,2013.0,ford,110247.0,excellent,gas,automatic,4wd,SUV,tn,silver
29590,2017.0,ford,70760.0,good,gas,other,4wd,SUV,ok,blue
3800,2003.0,toyota,150042.0,unknown,gas,automatic,unknown,unknown,al,unknown
23875,2015.0,ford,177282.0,unknown,gas,automatic,4wd,pickup,or,unknown
36949,2017.0,lincoln,83988.0,unknown,gas,automatic,4wd,unknown,ks,unknown
20800,2013.0,toyota,158560.0,unknown,gas,automatic,fwd,pickup,ca,unknown
31590,2017.0,lexus,32331.0,good,gas,other,fwd,other,ga,unknown
9900,2007.0,chevrolet,160000.0,good,gas,automatic,rwd,SUV,fl,brown
10995,2007.0,jeep,72208.0,unknown,gas,automatic,4wd,unknown,mt,red
4595,2005.0,ford,257708.0,unknown,gas,automatic,unknown,pickup,sd,custom
29855,2020.0,nissan,71164.0,excellent,gas,automatic,rwd,van,nc,white
3000,1999.0,honda,249000.0,good,gas,automatic,fwd,coupe,ca,black
49988,2017.0,ram,45546.0,unknown,diesel,automatic,4wd,unknown,mn,silver
18900,2012.0,gmc,160000.0,good,gas,automatic,rwd,unknown,fl,silver
34990,2015.0,chevrolet,75198.0,good,gas,other,unknown,SUV,nv,unknown
31590,2020.0,mazda,2195.0,good,gas,other,rwd,other,va,unknown
7995,2016.0,chevrolet,110093.0,unknown,gas,automatic,unknown,unknown,mi,unknown
43900,2016.0,ford,118000.0,excellent,diesel,automatic,4wd,truck,sc,black
26000,2015.0,chevrolet,117000.0,like new,gas,automatic,rwd,pickup,va,black
8275,2011.0,jeep,131000.0,excellent,gas,automatic,unknown,unknown,tx,unknown
36990,2017.0,mitsubishi,45925.0,good,diesel,automatic,rwd,truck,vt,white
28995,2017.0,nissan,50811.0,good,gas,automatic,rwd,van,tx,white
23995,2014.0,ram,130132.0,unknown,gas,automatic,4wd,truck,fl,unknown
7075,1999.0,ford,168560.0,fair,diesel,automatic,4wd,pickup,wi,black
11188,2008.0,lexus,155047.0,good,gas,automatic,unknown,other,ca,white
28998,2018.0,dodge,39190.0,unknown,gas,automatic,rwd,coupe,mt,unknown
6500,1992.0,cadillac,77000.0,excellent,gas,automatic,fwd,convertible,il,white
19999,2010.0,ram,67832.0,unknown,gas,automatic,4wd,unknown,tn,red
37900,2018.0,chevrolet,23000.0,excellent,gas,automatic,4wd,truck,nc,black
2500,2002.0,ford,183386.0,excellent,gas,automatic,4wd,SUV,ia,black
36990,2013.0,mercedes-benz,56553.0,good,gas,automatic,rwd,convertible,nm,black
12500,2014.0,toyota,94000.0,excellent,hybrid,automatic,fwd,wagon,al,silver
17499,2017.0,gmc,101501.0,unknown,gas,automatic,rwd,van,md,white
39990,2018.0,jeep,15688.0,good,other,other,4wd,other,mn,silver
32494,2014.0,ford,153776.0,unknown,diesel,automatic,4wd,pickup,co,unknown
21900,2018.0,mini,15609.0,unknown,gas,other,fwd,coupe,ak,black
14900,2006.0,ram,111008.0,new,gas,automatic,unknown,unknown,sc,black
13995,2013.0,bmw,105875.0,unknown,gas,automatic,unknown,SUV,ok,white
11995,2004.0,lexus,87515.0,like new,gas,automatic,fwd,sedan,fl,brown
28990,2017.0,bmw,49355.0,good,gas,automatic,unknown,coupe,ut,unknown
13946,2015.0,bmw,88677.0,unknown,gas,automatic,rwd,sedan,or,white
6995,2008.0,mercedes-benz,169000.0,like new,gas,automatic,4wd,sedan,vt,black
14388,2015.0,hyundai,72486.0,unknown,gas,automatic,fwd,SUV,tn,white
29990,2019.0,nissan,10714.0,good,other,automatic,fwd,sedan,tx,black
32990,2016.0,chevrolet,55069.0,good,other,other,4wd,pickup,ga,red
10498,2013.0,hyundai,124778.0,unknown,gas,automatic,unknown,sedan,sc,silver
7595,2009.0,lincoln,50000.0,excellent,gas,automatic,4wd,sedan,ny,red
37990,2020.0,ram,30419.0,good,gas,other,unknown,pickup,nc,black
14250,2014.0,ford,82750.0,unknown,gas,automatic,unknown,convertible,mi,black
39995,2014.0,ford,107831.0,unknown,other,automatic,4wd,pickup,tx,white
7490,2014.0,ford,73000.0,excellent,gas,automatic,fwd,hatchback,ia,grey
24995,2016.0,ram,143000.0,excellent,gas,automatic,4wd,truck,me,black
5495,2004.0,cadillac,79359.0,excellent,gas,automatic,rwd,sedan,va,grey
8250,2013.0,nissan,100258.0,excellent,gas,automatic,unknown,unknown,fl,black
26995,2015.0,acura,59446.0,unknown,gas,automatic,unknown,SUV,mt,white
14995,2018.0,subaru,36438.0,unknown,gas,automatic,unknown,hatchback,fl,blue
4900,2008.0,ford,110000.0,like new,gas,automatic,unknown,SUV,fl,black
37888,2018.0,volvo,23707.0,excellent,gas,automatic,4wd,sedan,ca,unknown
28590,2017.0,chevrolet,102.0,good,gas,other,unknown,pickup,va,red
21590,2019.0,dodge,4230.0,good,other,other,unknown,other,oh,unknown
21998,2019.0,chevrolet,13494.0,unknown,gas,automatic,fwd,sedan,mt,unknown
24999,2006.0,jeep,39000.0,excellent,gas,automatic,4wd,SUV,ca,black
22300,2017.0,ford,113617.0,excellent,gas,automatic,rwd,van,al,white
7950,2012.0,mazda,82036.0,unknown,gas,automatic,fwd,sedan,ia,grey
51223,2016.0,ram,47296.0,unknown,diesel,automatic,4wd,pickup,wa,unknown
20497,2017.0,cadillac,85308.0,excellent,gas,automatic,4wd,sedan,ny,black
4400,2004.0,ram,204000.0,good,gas,automatic,rwd,truck,ca,silver
17550,2019.0,ford,19385.0,unknown,gas,automatic,fwd,sedan,in,white
39990,2020.0,buick,15490.0,good,gas,other,unknown,other,ok,black
4700,2010.0,volkswagen,119000.0,unknown,gas,automatic,unknown,unknown,ny,unknown
39990,2020.0,infiniti,6500.0,good,gas,automatic,unknown,other,il,blue
4800,2010.0,buick,250000.0,good,gas,manual,fwd,SUV,mi,silver
9500,2005.0,ram,113275.0,good,gas,automatic,4wd,truck,fl,silver
5400,2008.0,honda,149932.0,unknown,gas,automatic,fwd,van,nj,blue
29988,2014.0,ford,90852.0,unknown,gas,automatic,4wd,unknown,ca,white
24999,2010.0,toyota,157524.0,unknown,gas,automatic,4wd,SUV,mt,silver
33994,2020.0,ford,4.0,unknown,gas,automatic,unknown,unknown,fl,unknown
13000,2009.0,toyota,181000.0,excellent,gas,automatic,unknown,unknown,ga,blue
38885,2016.0,chevrolet,151913.0,unknown,diesel,automatic,unknown,unknown,ok,unknown
17999,2011.0,chevrolet,119757.0,unknown,gas,automatic,4wd,unknown,mn,silver
9950,2013.0,fiat,80553.0,excellent,gas,manual,fwd,hatchback,nm,grey
25590,2015.0,lexus,54047.0,good,gas,other,rwd,sedan,ct,white
15840,2016.0,jeep,81952.0,unknown,gas,automatic,4wd,SUV,in,silver
16995,2005.0,chevrolet,37000.0,excellent,gas,automatic,rwd,unknown,az,white
13500,2014.0,ford,91712.0,unknown,gas,automatic,unknown,unknown,nc,unknown
13995,2017.0,buick,69576.0,unknown,gas,automatic,fwd,SUV,mn,silver
5500,2006.0,chevrolet,95000.0,good,gas,automatic,fwd,sedan,fl,white
5899,2010.0,ford,124000.0,unknown,gas,other,rwd,truck,pa,white
9700,1995.0,nissan,117000.0,unknown,gas,automatic,unknown,unknown,fl,unknown
69850,2020.0,chevrolet,34034.0,unknown,diesel,automatic,4wd,pickup,ks,unknown
39974,2009.0,ford,24664.0,unknown,diesel,automatic,unknown,other,ca,unknown
1250,2003.0,jeep,128162.0,good,gas,automatic,4wd,SUV,md,grey
30998,2018.0,ram,57728.0,unknown,gas,automatic,rwd,truck,mt,unknown
5995,2008.0,toyota,159021.0,like new,gas,automatic,fwd,hatchback,me,silver
17995,2020.0,chevrolet,13400.0,good,other,automatic,unknown,SUV,ia,unknown
14900,2014.0,mercedes-benz,82034.0,excellent,gas,automatic,rwd,sedan,or,unknown
16990,2015.0,dodge,77833.0,good,gas,other,unknown,SUV,mi,unknown
6780,2012.0,honda,151195.0,excellent,gas,automatic,fwd,coupe,pa,silver
22995,2018.0,subaru,34879.0,excellent,gas,automatic,4wd,SUV,vt,blue
20988,2014.0,chevrolet,182114.0,excellent,gas,automatic,4wd,pickup,ok,white
13977,2013.0,subaru,46523.0,unknown,gas,automatic,unknown,wagon,mt,blue
9995,2012.0,gmc,145272.0,unknown,gas,automatic,unknown,SUV,mn,silver
38990,2018.0,infiniti,19066.0,good,gas,other,unknown,coupe,ca,unknown
6995,2008.0,volkswagen,88326.0,excellent,gas,automatic,fwd,convertible,oh,white
42990,2014.0,chevrolet,31973.0,good,gas,other,rwd,coupe,tx,black
3500,2018.0,infiniti,17827.0,unknown,gas,automatic,unknown,unknown,ca,unknown
8500,2009.0,honda,110100.0,unknown,gas,automatic,unknown,unknown,md,unknown
15995,2009.0,bmw,115623.0,unknown,gas,automatic,unknown,SUV,ca,silver
16590,2013.0,acura,79192.0,good,other,other,unknown,sedan,ca,black
6000,2006.0,bmw,121000.0,excellent,gas,automatic,4wd,SUV,va,black
59990,2017.0,ford,31337.0,good,diesel,automatic,4wd,truck,ny,white
35990,2018.0,honda,40831.0,good,other,other,unknown,sedan,ny,black
22590,2018.0,mini,21389.0,good,gas,other,fwd,hatchback,oh,white
29990,2019.0,ford,13628.0,good,gas,other,unknown,pickup,fl,silver
32990,2011.0,bmw,45858.0,good,other,other,rwd,other,sc,red
14995,2013.0,audi,154315.0,excellent,gas,automatic,4wd,SUV,il,grey
7999,1999.0,ford,125000.0,good,gas,automatic,rwd,van,ca,white
4950,2005.0,chrysler,170000.0,good,gas,automatic,rwd,unknown,mn,silver
9995,2015.0,hyundai,120454.0,unknown,gas,automatic,fwd,sedan,mo,red
36590,2018.0,jeep,15813.0,good,diesel,other,4wd,other,oh,white
36590,2018.0,lexus,7633.0,good,other,other,unknown,sedan,pa,white
20643,2019.0,honda,88826.0,unknown,gas,automatic,fwd,unknown,tx,black
38590,2019.0,toyota,12992.0,good,other,other,4wd,pickup,ny,black
18367,2015.0,chevrolet,123433.0,good,gas,automatic,unknown,pickup,nc,unknown
38990,2020.0,jaguar,10028.0,good,gas,other,unknown,other,ca,black
