sale_price_usd,age_at_sale,sale_year,product_group,product_size,enclosure,state
19500.0,4,2009,Track Excavators,Mini,EROPS,Idaho
15500.0,17,2011,Track Excavators,Small,EROPS,Washington
15500.0,3,2004,Skid Steer Loaders,unknown,OROPS,Florida
69000.0,2,2008,Wheel Loader,unknown,EROPS w AC,Arizona
10500.0,14,1997,Backhoe Loaders,unknown,OROPS,Mississippi
17000.0,4,2006,Skid Steer Loaders,unknown,EROPS,Connecticut
37500.0,8,1996,Track Excavators,Small,EROPS,Maine
15000.0,3,2005,Wheel Loader,Compact,OROPS,Texas
19500.0,8,2005,Backhoe Loaders,unknown,OROPS,Mississippi
16500.0,8,2001,Backhoe Loaders,unknown,OROPS,Florida
16500.0,12,2009,Backhoe Loaders,unknown,OROPS,Florida
13500.0,3,2009,Track Excavators,Mini,EROPS,Alabama
19000.0,30,2005,Track Type Tractors,Large,EROPS,Florida
105000.0,1,2008,Wheel Loader,Medium,EROPS w AC,Minnesota
9750.0,18,2009,Backhoe Loaders,unknown,OROPS,South Carolina
29500.0,19,1998,Track Type Tractors,Medium,OROPS,Tennessee
27000.0,22,2003,Wheel Loader,Medium,OROPS,Texas
29000.0,18,2008,Track Excavators,Large / Medium,EROPS,Minnesota
22000.0,11,2008,Backhoe Loaders,unknown,EROPS,Tennessee
82500.0,5,2009,Track Excavators,Large / Medium,EROPS,Minnesota
46000.0,12,2011,Wheel Loader,Medium,EROPS w AC,Mississippi
24000.0,5,2000,Backhoe Loaders,unknown,OROPS,Arizona
17500.0,9,2001,Track Excavators,Small,EROPS,Texas
75000.0,3,2004,Track Type Tractors,Medium,OROPS,Mississippi
39500.0,7,2007,Track Excavators,Small,EROPS,Connecticut
14500.0,3,1995,Skid Steer Loaders,unknown,OROPS,South Carolina
22000.0,16,2011,Track Excavators,Large / Medium,EROPS,South Carolina
8500.0,4,2008,Skid Steer Loaders,unknown,OROPS,Maryland
100000.0,6,2011,Motor Graders,unknown,EROPS w AC,Florida
10500.0,20,2003,Track Type Tractors,unknown,OROPS,Ohio
10000.0,3,2009,Skid Steer Loaders,unknown,OROPS,Minnesota
27000.0,8,2002,Track Type Tractors,unknown,OROPS,Mississippi
68000.0,5,2010,Wheel Loader,Medium,EROPS w AC,Florida
7000.0,4,2001,Skid Steer Loaders,unknown,OROPS,Texas
21000.0,9,1991,Wheel Loader,Medium,EROPS,California
6500.0,4,2009,Skid Steer Loaders,unknown,OROPS,Florida
28000.0,17,2004,Track Excavators,Large / Medium,EROPS,Illinois
18500.0,2,2006,Skid Steer Loaders,unknown,OROPS,California
16000.0,23,1989,Motor Graders,unknown,EROPS,Kentucky
30000.0,14,2009,Track Type Tractors,unknown,OROPS,Georgia
82500.0,3,1990,Wheel Loader,Medium,EROPS,Florida
67500.0,3,2009,Wheel Loader,Medium,OROPS,Florida
12500.0,2,2007,Backhoe Loaders,unknown,OROPS,Florida
26000.0,4,1989,Wheel Loader,unknown,EROPS,Maryland
23500.0,5,2000,Backhoe Loaders,unknown,OROPS,Louisiana
14000.0,4,2009,Wheel Loader,Compact,OROPS,California
28500.0,4,2002,Track Type Tractors,unknown,OROPS,Texas
8000.0,5,2009,Skid Steer Loaders,unknown,OROPS,Tennessee
24500.0,14,2011,Wheel Loader,unknown,EROPS w AC,Florida
18500.0,8,2005,Backhoe Loaders,unknown,OROPS,Florida
32000.0,8,1998,Wheel Loader,unknown,OROPS,Florida
7250.0,11,2010,Skid Steer Loaders,unknown,OROPS,Texas
5750.0,14,2004,Skid Steer Loaders,unknown,OROPS,Texas
22000.0,14,2002,Track Excavators,Large / Medium,EROPS,Mississippi
25500.0,6,1993,Wheel Loader,unknown,EROPS,Pennsylvania
50000.0,13,2000,Motor Graders,unknown,EROPS,South Carolina
29000.0,7,2007,Backhoe Loaders,unknown,OROPS,Illinois
13500.0,10,2009,Backhoe Loaders,unknown,OROPS,Texas
15500.0,14,2009,Backhoe Loaders,unknown,OROPS,Texas
14000.0,11,1991,Wheel Loader,unknown,OROPS,Florida
44000.0,18,2007,Wheel Loader,Medium,EROPS,Washington
40000.0,11,1989,Motor Graders,unknown,EROPS,Texas
37000.0,3,2001,Track Excavators,Mini,EROPS w AC,Florida
12500.0,37,2006,Wheel Loader,unknown,EROPS,Connecticut
7250.0,7,1997,Skid Steer Loaders,unknown,OROPS,Illinois
27500.0,20,2006,Wheel Loader,unknown,EROPS w AC,New Jersey
24500.0,4,2008,Backhoe Loaders,unknown,OROPS,California
28000.0,4,2009,Track Type Tractors,unknown,OROPS,Florida
10500.0,4,2009,Skid Steer Loaders,unknown,OROPS,Maryland
21000.0,21,1995,Track Type Tractors,Large,OROPS,Pennsylvania
23000.0,8,2008,Track Excavators,Small,EROPS,Washington
33500.0,4,1998,Track Excavators,Mini,EROPS,Florida
21000.0,12,1996,Wheel Loader,unknown,OROPS,Illinois
107500.0,3,2004,Track Excavators,Large / Medium,EROPS w AC,Florida
72500.0,17,2011,Wheel Loader,Medium,EROPS w AC,Colorado
24000.0,7,2008,Backhoe Loaders,unknown,OROPS,California
19500.0,2,2005,Skid Steer Loaders,unknown,EROPS,Florida
28500.0,6,2003,Track Type Tractors,unknown,OROPS,Ohio
27000.0,11,2008,Track Excavators,Large / Medium,EROPS,Mississippi
15000.0,2,2000,Skid Steer Loaders,unknown,OROPS,Georgia
27500.0,7,2009,Motor Graders,unknown,EROPS,Connecticut
91000.0,4,1994,Track Excavators,Large / Medium,EROPS,Florida
14000.0,4,2009,Skid Steer Loaders,unknown,OROPS,Minnesota
40000.0,7,1996,Track Type Tractors,unknown,OROPS,Florida
37000.0,2,1999,Backhoe Loaders,unknown,OROPS,Georgia
35000.0,24,2003,Motor Graders,unknown,EROPS,Washington
61000.0,3,2009,Track Excavators,Large / Medium,EROPS w AC,California
5500.0,14,2008,Skid Steer Loaders,unknown,OROPS,Texas
15500.0,4,2006,Track Excavators,Mini,EROPS,California
37500.0,11,2011,Wheel Loader,Medium,EROPS w AC,Texas
12000.0,29,2000,Motor Graders,unknown,OROPS,South Carolina
49500.0,17,1997,Track Type Tractors,Large,OROPS,Minnesota
10500.0,8,1993,Backhoe Loaders,unknown,EROPS,New York
30000.0,5,2009,Track Excavators,Small,EROPS w AC,California
7000.0,3,2000,Skid Steer Loaders,unknown,OROPS,Louisiana
63000.0,12,2006,Track Excavators,Large / Medium,EROPS w AC,North Carolina
28500.0,17,2008,Wheel Loader,Medium,EROPS w AC,Florida
29000.0,9,2004,Track Excavators,Small,EROPS w AC,New York
63000.0,3,2008,Track Type Tractors,Medium,OROPS,Florida
15500.0,6,2010,Skid Steer Loaders,unknown,OROPS,South Carolina
50000.0,24,2009,Motor Graders,unknown,EROPS,Washington
80000.0,5,2006,Track Excavators,Large / Medium,EROPS,Washington
22000.0,8,2008,Track Type Tractors,unknown,OROPS,Minnesota
36000.0,13,2005,Wheel Loader,Medium,EROPS w AC,Mississippi
16250.0,14,2006,Backhoe Loaders,unknown,EROPS,Florida
19000.0,8,2000,Backhoe Loaders,unknown,OROPS,Texas
85000.0,12,2011,Motor Graders,unknown,EROPS w AC,Texas
25000.0,18,2007,Track Type Tractors,Large,EROPS w AC,Georgia
25000.0,21,2009,Track Excavators,Large / Medium,EROPS,Illinois
11500.0,6,2005,Track Excavators,Mini,EROPS,Mississippi
57500.0,4,1999,Wheel Loader,Medium,EROPS w AC,California
115000.0,3,2003,Track Type Tractors,Medium,EROPS w AC,Mississippi
43000.0,11,2006,Wheel Loader,unknown,EROPS,New Mexico
25500.0,4,2008,Track Type Tractors,unknown,OROPS,Iowa
71000.0,14,2011,Wheel Loader,Medium,EROPS w AC,Arizona
68500.0,6,2011,Motor Graders,unknown,EROPS w AC,Florida
38500.0,14,2000,Track Type Tractors,Medium,OROPS,Louisiana
36000.0,12,2002,Wheel Loader,Medium,EROPS,Colorado
23750.0,11,2007,Track Type Tractors,unknown,OROPS,Indiana
14000.0,9,2011,Track Excavators,Mini,EROPS w AC,Georgia
57500.0,13,2008,Wheel Loader,Medium,EROPS w AC,Maryland
10000.0,32,2003,Track Type Tractors,Large,OROPS,Wyoming
49000.0,6,2011,Track Excavators,Large / Medium,EROPS w AC,Florida
35000.0,2,2000,Backhoe Loaders,unknown,EROPS,Missouri
23000.0,13,2007,Track Type Tractors,unknown,OROPS,Minnesota
26500.0,18,2000,Track Type Tractors,Medium,OROPS,New Jersey
35000.0,7,2007,Backhoe Loaders,unknown,EROPS w AC,South Carolina
54000.0,14,2011,Track Type Tractors,Medium,EROPS w AC,California
22750.0,4,1999,Backhoe Loaders,unknown,OROPS,Georgia
33000.0,4,2008,Track Type Tractors,unknown,OROPS,Texas
35000.0,11,2008,Wheel Loader,Medium,EROPS w AC,California
8500.0,2,2000,Skid Steer Loaders,unknown,OROPS,Florida
35000.0,10,1997,Track Type Tractors,unknown,OROPS,Florida
19000.0,12,2010,Backhoe Loaders,unknown,EROPS,Florida
31000.0,23,2001,Wheel Loader,Medium,EROPS,Texas
23000.0,10,2003,Track Excavators,Small,EROPS,Florida
29000.0,11,2009,Track Type Tractors,unknown,OROPS,Texas
18000.0,16,2011,Wheel Loader,unknown,EROPS w AC,Minnesota
19500.0,6,2008,Backhoe Loaders,unknown,OROPS,California
73000.0,15,2006,Motor Graders,unknown,EROPS w AC,Arizona
6750.0,8,2011,Skid Steer Loaders,unknown,OROPS,Virginia
19500.0,10,1996,Track Type Tractors,unknown,OROPS,New Jersey
102500.0,3,1997,Wheel Loader,Medium,OROPS,New York
65000.0,4,2011,Track Excavators,Large / Medium,EROPS w AC,Georgia
16000.0,5,2010,Skid Steer Loaders,unknown,OROPS,California
57500.0,3,2008,Wheel Loader,unknown,EROPS w AC,Texas
75000.0,2,1997,Track Excavators,Large / Medium,EROPS,Wisconsin
8500.0,6,2005,Skid Steer Loaders,unknown,OROPS,Florida
15000.0,19,1998,Track Type Tractors,unknown,OROPS,Texas
36000.0,4,1998,Track Excavators,Small,EROPS,Texas
97500.0,11,2008,Wheel Loader,Medium,EROPS w AC,Utah
24000.0,3,1989,Track Type Tractors,unknown,OROPS,Maryland
28500.0,7,2000,Track Excavators,Small,EROPS,California
16000.0,1,2008,Track Excavators,Mini,EROPS,Georgia
17000.0,35,2007,Motor Graders,unknown,EROPS,Oklahoma
80000.0,6,2004,Motor Graders,unknown,EROPS,North Carolina
72500.0,4,2002,Track Excavators,Large / Medium,EROPS,Illinois
13500.0,25,1999,Track Excavators,Large / Medium,EROPS,New York
40000.0,7,2004,Wheel Loader,Medium,EROPS w AC,Ohio
11000.0,19,2010,Backhoe Loaders,unknown,OROPS,Florida
49500.0,3,1999,Track Excavators,Small,EROPS w AC,Ohio
16000.0,13,2004,Track Type Tractors,unknown,OROPS,Tennessee
13000.0,4,2010,Skid Steer Loaders,unknown,OROPS,Florida
15000.0,12,1991,Motor Graders,unknown,EROPS,Oklahoma
10500.0,15,2002,Backhoe Loaders,unknown,EROPS,Oregon
26000.0,22,2004,Wheel Loader,Medium,OROPS,California
29000.0,7,2011,Backhoe Loaders,unknown,EROPS w AC,North Carolina
16750.0,8,1995,Backhoe Loaders,unknown,OROPS,Florida
40000.0,4,2003,Wheel Loader,unknown,EROPS w AC,Washington
23000.0,13,2007,Track Excavators,Large / Medium,EROPS,Maryland
27000.0,9,2004,Track Excavators,Small,EROPS w AC,New York
66000.0,3,2000,Track Excavators,Small,EROPS,Connecticut
23000.0,11,2011,Track Excavators,Large / Medium,EROPS w AC,Maryland
12500.0,5,1994,Skid Steer Loaders,unknown,OROPS,Florida
11500.0,2,2005,Backhoe Loaders,unknown,OROPS,New York
35000.0,3,2009,Backhoe Loaders,unknown,EROPS w AC,New Mexico
23000.0,8,1994,Backhoe Loaders,unknown,EROPS w AC,Texas
22000.0,4,1993,Backhoe Loaders,unknown,OROPS,Mississippi
15500.0,22,2008,Wheel Loader,Medium,EROPS,Texas
86000.0,5,1995,Track Excavators,Large / Medium,EROPS,Washington
33000.0,3,2006,Track Type Tractors,unknown,OROPS,North Carolina
28500.0,15,2008,Wheel Loader,Medium,OROPS,California
19000.0,37,2007,Track Type Tractors,Large,OROPS,Illinois
57500.0,6,2011,Track Type Tractors,unknown,OROPS,Mississippi
50000.0,9,2008,Motor Graders,unknown,EROPS w AC,Missouri
14000.0,15,2010,Backhoe Loaders,unknown,EROPS,New Jersey
30000.0,12,2011,Wheel Loader,Large,OROPS,Minnesota
6900.0,9,1997,Skid Steer Loaders,unknown,OROPS,Illinois
13750.0,7,1998,Backhoe Loaders,unknown,OROPS,North Carolina
10500.0,21,1994,Track Type Tractors,unknown,OROPS,Georgia
11750.0,8,1994,Backhoe Loaders,unknown,OROPS,Mississippi
14000.0,18,2007,Backhoe Loaders,unknown,OROPS,Florida
75000.0,3,2000,Track Excavators,Small,EROPS,Minnesota
15000.0,22,2009,Track Type Tractors,Large,EROPS w AC,Pennsylvania
14500.0,14,2009,Track Excavators,Small,EROPS,Colorado
75000.0,4,2001,Track Type Tractors,Medium,OROPS,Texas
31000.0,9,2003,Wheel Loader,unknown,EROPS,Illinois
30000.0,4,2008,Backhoe Loaders,unknown,OROPS,Unspecified
6500.0,12,2007,Skid Steer Loaders,unknown,OROPS,Illinois
51000.0,15,2001,Wheel Loader,Large,EROPS w AC,California
65000.0,6,2009,Wheel Loader,Medium,OROPS,Florida
15500.0,6,2009,Wheel Loader,Compact,OROPS,California
14000.0,5,1997,Track Excavators,Mini,EROPS,New Jersey
56000.0,14,2000,Motor Graders,unknown,EROPS w AC,Arizona
22500.0,3,2001,Backhoe Loaders,unknown,OROPS,Texas
50500.0,13,2006,Wheel Loader,Medium,EROPS w AC,Louisiana
46000.0,6,2009,Track Excavators,Small,EROPS,Washington
61000.0,1,2009,Track Excavators,Small,EROPS,Florida
21000.0,6,2011,Backhoe Loaders,unknown,OROPS,Florida
16500.0,11,2004,Backhoe Loaders,unknown,OROPS,South Carolina
52000.0,5,2010,Track Excavators,Large / Medium,EROPS w AC,Texas
25000.0,13,2005,Track Excavators,Small,EROPS w AC,North Carolina
8000.0,3,2006,Skid Steer Loaders,unknown,EROPS,Massachusetts
26000.0,7,2009,Track Type Tractors,unknown,OROPS,Arkansas
50000.0,13,2010,Track Excavators,Large / Medium,EROPS w AC,North Carolina
7500.0,3,1999,Skid Steer Loaders,unknown,OROPS,Georgia
27000.0,3,2000,Backhoe Loaders,unknown,OROPS,Georgia
19000.0,6,1995,Track Type Tractors,unknown,OROPS,Florida
10500.0,18,2011,Backhoe Loaders,unknown,OROPS,Texas
8250.0,9,2004,Skid Steer Loaders,unknown,OROPS,Kentucky
12000.0,3,2010,Track Excavators,Mini,EROPS,Florida
92000.0,3,2008,Wheel Loader,Medium,EROPS w AC,Virginia
19500.0,4,2006,Backhoe Loaders,unknown,OROPS,Texas
39500.0,9,1994,Track Excavators,Large / Medium,EROPS,Florida
68500.0,4,2000,Track Excavators,Large / Medium,EROPS w AC,Georgia
27500.0,2,2009,Backhoe Loaders,unknown,OROPS,Texas
15000.0,8,2008,Track Excavators,Small,EROPS,Maryland
37000.0,4,2001,Backhoe Loaders,unknown,EROPS,Florida
39000.0,5,2009,Backhoe Loaders,unknown,OROPS,Florida
12500.0,24,2010,Track Type Tractors,unknown,OROPS,Georgia
17500.0,15,2009,Backhoe Loaders,unknown,EROPS w AC,Nevada
70000.0,5,2004,Wheel Loader,unknown,EROPS w AC,Mississippi
24000.0,2,2009,Track Excavators,Mini,EROPS,North Carolina
18000.0,4,1989,Backhoe Loaders,unknown,OROPS,Pennsylvania
7500.0,4,2000,Skid Steer Loaders,unknown,OROPS,Oregon
58000.0,9,2007,Wheel Loader,unknown,EROPS w AC,Nevada
19000.0,7,2003,Backhoe Loaders,unknown,OROPS,Mississippi
9000.0,9,2009,Skid Steer Loaders,unknown,OROPS,Minnesota
26500.0,6,2004,Backhoe Loaders,unknown,EROPS,Indiana
8500.0,6,2009,Skid Steer Loaders,unknown,EROPS,Wyoming
35000.0,2,2010,Backhoe Loaders,unknown,OROPS,Nevada
77000.0,4,2006,Track Type Tractors,Medium,OROPS,South Dakota
13500.0,30,2010,Motor Graders,unknown,EROPS w AC,Utah
51000.0,25,2001,Wheel Loader,Large,EROPS,Washington
15500.0,12,2008,Track Excavators,Small,EROPS,South Carolina
51000.0,21,1999,Track Type Tractors,Large,OROPS,Texas
77500.0,4,2001,Track Type Tractors,Medium,EROPS w AC,Florida
18500.0,8,2004,Backhoe Loaders,unknown,OROPS,Florida
27000.0,7,2007,Backhoe Loaders,unknown,OROPS,Georgia
44000.0,7,2008,Track Excavators,Large / Medium,EROPS,Florida
34000.0,2,2007,Backhoe Loaders,unknown,OROPS,Georgia
33000.0,4,1993,Motor Graders,unknown,EROPS,Wisconsin
55000.0,2,1998,Track Excavators,Large / Medium,EROPS w AC,Louisiana
27000.0,3,2002,Backhoe Loaders,unknown,EROPS,Missouri
35000.0,3,1998,Track Excavators,Large / Medium,EROPS w AC,Louisiana
11500.0,39,2004,Track Type Tractors,Large,OROPS,Utah
56000.0,7,2010,Track Excavators,Large / Medium,EROPS w AC,Tennessee
28500.0,14,2004,Wheel Loader,unknown,OROPS,Florida
6000.0,13,2011,Skid Steer Loaders,unknown,OROPS,Maryland
55000.0,4,1991,Track Excavators,Large / Medium,EROPS,Texas
75000.0,4,2003,Track Excavators,Small,EROPS w AC,Ohio
16500.0,2,2001,Skid Steer Loaders,unknown,OROPS,Tennessee
16500.0,14,2000,Track Type Tractors,unknown,OROPS,California
35000.0,9,2007,Track Excavators,Large / Medium,EROPS w AC,California
10250.0,4,2005,Track Excavators,Mini,EROPS,Pennsylvania
16000.0,13,2011,Track Type Tractors,unknown,EROPS,North Carolina
28000.0,16,2011,Track Excavators,Small,EROPS,Washington
9500.0,11,2008,Wheel Loader,Compact,OROPS,Texas
100000.0,2,2009,Motor Graders,unknown,EROPS w AC,South Dakota
7000.0,10,2004,Skid Steer Loaders,unknown,OROPS,Texas
67500.0,4,2009,Motor Graders,unknown,EROPS w AC,Florida
16000.0,22,1999,Track Excavators,Small,EROPS,Texas
42500.0,32,2007,Motor Graders,unknown,EROPS,Washington
90000.0,1,2009,Track Excavators,Large / Medium,EROPS w AC,Wisconsin
18250.0,24,2000,Track Type Tractors,Medium,OROPS,New York
6500.0,8,2009,Skid Steer Loaders,unknown,OROPS,California
26000.0,3,1993,Track Type Tractors,unknown,OROPS,New York
16500.0,11,2005,Track Type Tractors,unknown,OROPS,Maryland
65000.0,5,2000,Track Excavators,Large / Medium,EROPS w AC,Oregon
22500.0,13,2009,Track Excavators,Large / Medium,EROPS w AC,Utah
32000.0,4,2008,Track Type Tractors,unknown,OROPS,Florida
10000.0,17,2006,Track Type Tractors,Medium,OROPS,Ohio
12500.0,21,2009,Backhoe Loaders,unknown,OROPS,Florida
29000.0,10,2010,Track Excavators,Large / Medium,EROPS w AC,Florida
35000.0,9,2006,Track Type Tractors,unknown,OROPS,Indiana
99000.0,3,1991,Track Type Tractors,Large,EROPS w AC,Florida
30000.0,4,2010,Backhoe Loaders,unknown,OROPS,Texas
14000.0,14,2008,Backhoe Loaders,unknown,EROPS,Wyoming
14000.0,20,2009,Wheel Loader,unknown,EROPS,Washington
17500.0,9,2010,Backhoe Loaders,unknown,OROPS,Nevada
31000.0,8,2003,Track Type Tractors,unknown,OROPS,Tennessee
51000.0,5,2010,Track Excavators,Small,EROPS w AC,California
47500.0,6,2010,Track Excavators,Large / Medium,EROPS w AC,New Jersey
17500.0,12,2009,Backhoe Loaders,unknown,OROPS,California
16500.0,13,2010,Backhoe Loaders,unknown,OROPS,Washington
68500.0,14,2000,Wheel Loader,Medium,EROPS w AC,Florida
25000.0,5,2009,Backhoe Loaders,unknown,OROPS,Nevada
18000.0,6,2008,Track Excavators,Mini,EROPS,California
47000.0,2,1999,Track Excavators,Small,EROPS w AC,Connecticut
43000.0,25,2000,Motor Graders,unknown,EROPS,Tennessee
27000.0,7,2008,Backhoe Loaders,unknown,EROPS w AC,West Virginia
23000.0,6,2010,Track Type Tractors,unknown,OROPS,Florida
18500.0,28,2009,Wheel Loader,unknown,EROPS,Connecticut
23500.0,9,2010,Backhoe Loaders,unknown,OROPS,Michigan
14500.0,23,1991,Track Type Tractors,Medium,OROPS,Washington
30000.0,19,1999,Track Type Tractors,Large,OROPS,Missouri
17250.0,5,2005,Wheel Loader,unknown,EROPS,South Carolina
92500.0,5,2008,Motor Graders,unknown,EROPS w AC,Missouri
9000.0,5,2010,Skid Steer Loaders,unknown,OROPS,Texas
28000.0,8,2004,Track Type Tractors,unknown,OROPS,Texas
26000.0,5,2003,Track Type Tractors,unknown,OROPS,Texas
63500.0,6,2010,Track Type Tractors,Medium,EROPS w AC,Tennessee
55000.0,5,2006,Track Type Tractors,unknown,OROPS,Mississippi
9250.0,12,2009,Track Excavators,Mini,EROPS,Maryland
17000.0,18,2011,Track Type Tractors,unknown,OROPS,Mississippi
19750.0,12,1999,Backhoe Loaders,unknown,EROPS,Connecticut
7500.0,10,1999,Skid Steer Loaders,unknown,OROPS,Colorado
14500.0,18,2007,Backhoe Loaders,unknown,OROPS,Minnesota
13000.0,19,2006,Backhoe Loaders,unknown,EROPS,Missouri
11500.0,7,2009,Track Excavators,Mini,EROPS,Colorado
13000.0,24,1996,Track Type Tractors,Large,OROPS,Texas
28000.0,6,2008,Backhoe Loaders,unknown,EROPS w AC,Nevada
16000.0,7,2004,Backhoe Loaders,unknown,OROPS,Florida
11000.0,13,2011,Track Excavators,Mini,EROPS,Texas
15500.0,4,2007,Track Excavators,Mini,EROPS,North Carolina
63000.0,20,2010,Motor Graders,unknown,EROPS w AC,Arizona
33000.0,4,2009,Track Type Tractors,unknown,OROPS,Ohio
47500.0,16,2011,Track Type Tractors,Medium,OROPS,South Carolina
15000.0,15,1989,Skid Steer Loaders,unknown,OROPS,Washington
85000.0,10,2006,Motor Graders,unknown,EROPS,Florida
56000.0,4,2009,Track Excavators,Large / Medium,EROPS w AC,Louisiana
7500.0,3,1997,Skid Steer Loaders,unknown,OROPS,Maryland
37500.0,5,2007,Backhoe Loaders,unknown,EROPS,Texas
7500.0,19,1997,Backhoe Loaders,unknown,EROPS,Maine
54000.0,7,2011,Wheel Loader,Medium,EROPS w AC,Texas
17000.0,9,1990,Track Excavators,Small,EROPS,Colorado
14500.0,19,2010,Wheel Loader,unknown,EROPS,Texas
24000.0,12,2010,Wheel Loader,unknown,EROPS,Wisconsin
25500.0,2,2004,Backhoe Loaders,unknown,EROPS,Georgia
26000.0,7,2009,Track Type Tractors,unknown,EROPS w AC,California
55000.0,13,2006,Wheel Loader,Medium,EROPS w AC,Texas
10500.0,12,1991,Track Type Tractors,unknown,OROPS,Minnesota
60000.0,14,2002,Wheel Loader,Medium,EROPS w AC,Florida
17500.0,29,1995,Track Type Tractors,Medium,OROPS,Maine
32500.0,6,2006,Backhoe Loaders,unknown,EROPS,New York
35000.0,8,2006,Track Type Tractors,unknown,OROPS,Tennessee
45000.0,11,2011,Wheel Loader,Medium,EROPS w AC,California
45000.0,7,2007,Track Type Tractors,Medium,OROPS,Alabama
17000.0,23,2010,Motor Graders,unknown,EROPS,Florida
80000.0,7,2006,Track Type Tractors,Medium,EROPS w AC,Maryland
8000.0,10,2009,Wheel Loader,Compact,OROPS,California
9250.0,10,2009,Skid Steer Loaders,unknown,OROPS,Mississippi
11500.0,15,2004,Track Type Tractors,unknown,OROPS,South Carolina
13700.0,29,2001,Wheel Loader,unknown,EROPS,Missouri
27500.0,6,1998,Wheel Loader,Medium,EROPS w AC,California
27500.0,12,2002,Track Type Tractors,Medium,OROPS,Texas
30000.0,24,2002,Motor Graders,unknown,OROPS,California
23000.0,10,2011,Track Type Tractors,unknown,OROPS,Florida
22500.0,8,2005,Backhoe Loaders,unknown,EROPS w AC,Colorado
33000.0,6,1999,Wheel Loader,Compact,EROPS w AC,Texas
34000.0,10,2000,Wheel Loader,unknown,EROPS w AC,Texas
32500.0,6,2011,Backhoe Loaders,unknown,OROPS,Texas
57500.0,6,2004,Wheel Loader,Medium,EROPS w AC,Florida
27000.0,7,1996,Track Type Tractors,unknown,OROPS,North Carolina
15500.0,10,1993,Backhoe Loaders,unknown,EROPS,Pennsylvania
25000.0,6,2003,Backhoe Loaders,unknown,EROPS w AC,Arizona
60000.0,5,2011,Track Type Tractors,Medium,EROPS w AC,Texas
29000.0,30,2005,Motor Graders,unknown,EROPS,Mississippi
37000.0,11,2007,Track Excavators,Large / Medium,EROPS,Wisconsin
45000.0,5,2007,Track Type Tractors,unknown,OROPS,Florida
21000.0,6,1991,Wheel Loader,Compact,EROPS,Kentucky
125000.0,13,2007,Motor Graders,unknown,EROPS w AC,Arizona
34000.0,3,2010,Track Excavators,Mini,EROPS w AC,New Hampshire
14000.0,12,2002,Backhoe Loaders,unknown,EROPS,Nevada
5600.0,14,2009,Skid Steer Loaders,unknown,OROPS,Florida
16000.0,16,1994,Track Type Tractors,unknown,OROPS,Maine
16000.0,7,2007,Skid Steer Loaders,unknown,OROPS,Florida
15000.0,6,2011,Track Excavators,Mini,EROPS,Texas
16000.0,5,2004,Track Excavators,Mini,EROPS,Texas
16000.0,3,2004,Skid Steer Loaders,unknown,OROPS,Texas
39000.0,3,2009,Track Excavators,Small,EROPS w AC,California
6000.0,5,2000,Skid Steer Loaders,unknown,OROPS,Mississippi
29000.0,8,2007,Backhoe Loaders,unknown,EROPS w AC,Maryland
30000.0,15,2011,Track Excavators,Large / Medium,EROPS,Tennessee
30000.0,13,2002,Wheel Loader,unknown,EROPS,Pennsylvania
10000.0,20,1998,Wheel Loader,unknown,OROPS,Mississippi
130000.0,6,2011,Motor Graders,unknown,EROPS w AC,Florida
25500.0,12,2011,Track Type Tractors,Medium,OROPS,Alabama
25000.0,27,2001,Wheel Loader,Medium,EROPS,Washington
19500.0,5,2003,Backhoe Loaders,unknown,OROPS,California
24500.0,4,2000,Backhoe Loaders,unknown,OROPS,Mississippi
16500.0,7,1999,Track Excavators,Mini,EROPS,Florida
23000.0,16,2005,Wheel Loader,Medium,OROPS,Texas
12000.0,29,2001,Track Type Tractors,unknown,OROPS,Texas
15500.0,26,1997,Motor Graders,unknown,EROPS,Minnesota
37000.0,15,2005,Wheel Loader,Medium,EROPS w AC,Nevada
70000.0,22,2010,Track Type Tractors,Large,EROPS w AC,Washington
30000.0,14,2006,Track Type Tractors,Medium,EROPS w AC,Mississippi
18000.0,14,2008,Backhoe Loaders,unknown,OROPS,California
16000.0,5,2010,Skid Steer Loaders,unknown,OROPS,Florida
8750.0,6,2002,Skid Steer Loaders,unknown,OROPS,Florida
15000.0,6,2011,Track Excavators,Mini,EROPS,Oregon
70000.0,1,2008,Track Excavators,Small,EROPS,Illinois
31000.0,6,1992,Track Excavators,Large / Medium,EROPS,Illinois
36000.0,12,2006,Wheel Loader,Medium,EROPS w AC,Florida
13000.0,2,2007,Skid Steer Loaders,unknown,OROPS,North Carolina
28500.0,6,2005,Wheel Loader,Medium,OROPS,Georgia
15000.0,9,2011,Track Excavators,Mini,EROPS w AC,Tennessee
47000.0,3,2003,Track Type Tractors,Medium,OROPS,Texas
35000.0,9,1994,Motor Graders,unknown,OROPS,Texas
19000.0,12,2010,Backhoe Loaders,unknown,EROPS w AC,Colorado
24000.0,9,2000,Track Excavators,Small,EROPS,Mississippi
9500.0,12,1992,Backhoe Loaders,unknown,OROPS,New Jersey
32000.0,6,2008,Track Type Tractors,Medium,EROPS w AC,Maryland
33000.0,9,2010,Backhoe Loaders,unknown,EROPS w AC,Illinois
32000.0,6,1996,Backhoe Loaders,unknown,OROPS,California
39000.0,15,2008,Motor Graders,unknown,EROPS,Florida
13500.0,16,2008,Track Excavators,Small,EROPS,Georgia
26000.0,21,2007,Wheel Loader,Medium,EROPS,Utah
